Two axis displacement sensor detected
Tareing....
time(us),power(pwm/255),position(deg),force(grams)
88868568,25,20.36,-2.63,20.99
88929648,25,20.36,-2.63,21.03
88990708,25,20.36,-2.63,21.17
89051780,25,20.36,-2.63,21.19
89112852,25,20.36,-2.63,21.14
89173916,25,20.36,-2.63,20.91
89234984,25,20.36,-2.63,21.08
89296060,25,20.36,-2.63,21.15
89357124,25,20.36,-2.63,21.11
89418196,25,20.36,-2.63,21.09
89479268,25,20.36,-2.63,21.04
89540324,25,20.36,-2.63,21.14
89601400,25,20.36,-2.63,21.11
89662460,25,20.36,-2.63,21.05
89723532,25,20.36,-2.63,21.12
89784608,25,20.36,-2.63,21.26
89845680,25,20.36,-2.63,21.15
89906748,25,20.36,-2.63,21.22
89967820,25,20.36,-2.63,21.21
90028884,25,20.36,-2.63,21.30
90089964,25,20.36,-2.63,21.26
90151032,25,20.36,-2.63,21.24
90212084,25,20.36,-2.63,21.31
90273160,25,20.36,-2.63,21.40
90334232,25,20.36,-2.63,21.26
90395300,25,20.86,-2.63,21.31
90456368,25,20.86,-2.63,21.18
90517436,25,20.86,-2.63,21.39
90578520,25,20.86,-2.63,21.33
90639584,25,20.86,-2.63,21.33
90700644,25,20.86,-2.63,21.38
90761724,25,20.86,-2.63,21.26
90822792,25,20.86,-2.63,21.46
90883860,25,20.86,-2.63,21.49
90944936,25,20.86,-2.63,21.38
91006008,25,20.86,-2.63,21.39
91067072,25,20.86,-2.63,21.52
91128144,25,20.86,-2.63,21.44
91189208,25,20.86,-2.63,21.33
91250280,25,20.86,-2.63,21.52
91311340,25,20.86,-2.63,21.55
91372400,25,20.86,-2.63,21.51
91433452,25,20.86,-2.63,21.66
91494512,25,20.86,-2.63,21.56
91555560,25,20.86,-2.63,21.80
91616628,25,20.86,-2.63,21.57
91677668,25,20.86,-2.63,21.73
91738728,25,20.86,-2.63,21.75
91799780,25,20.86,-2.63,21.78
91860836,25,20.86,-2.63,21.71
91921904,25,20.86,-2.63,21.93
91982984,25,20.86,-2.63,21.78
92044048,25,20.86,-2.63,21.63
92105120,25,20.86,-2.63,21.71
92166192,25,20.86,-2.63,21.72
92227252,25,20.86,-2.63,21.81
92288324,25,20.86,-2.63,21.83
92349392,25,20.86,-2.63,22.05
92410472,25,20.86,-2.63,21.78
92471544,25,20.86,-2.63,21.87
92532612,25,20.86,-2.63,21.85
92593684,25,20.86,-2.63,21.99
92654752,25,20.86,-2.63,21.99
92715816,25,21.38,-2.63,21.99
92776892,25,21.38,-2.63,22.01
92837956,25,21.38,-2.63,21.95
92899020,25,21.38,-2.63,22.16
92960092,25,21.38,-2.63,21.91
93021152,25,21.38,-2.63,22.03
93082216,25,21.38,-2.63,22.09
93143304,25,21.38,-2.63,22.10
93204364,25,21.38,-2.63,21.97
93265444,25,21.38,-2.63,22.01
93326500,25,21.38,-2.63,22.12
93387560,25,21.38,-2.63,22.02
93448628,25,21.38,-2.63,22.09
93509692,25,21.38,-2.63,22.07
93570752,25,21.38,-2.63,22.07
93631824,25,21.38,-2.63,22.08
93692880,25,21.38,-2.63,22.20
93753960,25,21.38,-2.63,22.20
93815020,25,21.38,-2.63,22.22
93876076,25,21.38,-2.63,22.16
93937132,25,21.38,-2.63,22.23
93998184,25,21.38,-2.63,22.06
94059228,25,21.38,-2.63,22.21
94120288,25,21.38,-2.63,22.14
94181336,25,21.38,-2.63,22.21
94242392,25,21.38,-2.63,22.23
94303448,25,21.38,-2.63,22.09
94364492,25,21.38,-2.63,22.17
94425548,25,21.38,-2.63,22.25
94486596,25,21.38,-2.63,22.39
94547636,25,21.38,-2.63,22.29
94608700,25,21.38,-1.14,22.25
94669728,25,21.38,1.17,22.35
94730784,25,21.38,0.13,22.29
94791840,25,21.38,-2.35,22.28
94852908,25,21.38,-3.09,22.41
94913968,25,21.38,-3.09,22.41
94975024,25,21.38,-3.09,22.33
95036076,25,21.38,-3.09,22.39
95097140,25,21.89,-3.09,22.36
95158184,25,21.89,-3.09,22.39
95219252,25,21.89,-3.09,22.24
95280300,25,21.89,-3.09,22.34
95341360,25,21.89,-3.09,22.17
95402436,25,21.89,-3.09,22.33
95463504,25,21.89,-3.09,22.36
95524572,25,21.89,-3.09,22.38
95585648,25,21.89,-3.09,22.57
95646724,25,21.89,-3.09,22.33
95707780,25,21.89,-3.09,22.36
95768860,25,21.89,-3.09,22.36
95829928,25,21.89,-3.09,22.36
95891004,25,21.89,-1.05,22.34
95952060,25,21.89,1.18,22.36
96013120,25,21.89,0.09,22.35
96074196,25,21.89,-2.43,22.47
96135284,25,21.89,-3.16,22.38
96196328,25,21.89,-3.16,22.38
96257388,25,21.89,-3.16,22.39
96318440,25,21.89,-3.16,22.40
96379500,25,21.89,-3.16,22.40
96440568,25,21.89,-3.16,22.32
96501640,25,21.89,-3.16,22.47
96562716,25,21.89,-3.16,22.37
96623780,25,21.89,-3.16,22.66
96684836,25,21.89,-3.16,22.74
96745892,25,21.89,-3.16,22.51
96806956,25,21.89,-3.16,22.47
96868016,25,21.89,-3.16,22.53
96929088,25,21.89,-3.16,22.51
96990140,25,21.89,-2.62,22.53
97051212,25,21.89,-2.62,22.65
97112292,25,21.89,-2.62,22.52
97173344,25,21.89,-2.62,22.55
97234420,25,21.89,-2.62,22.59
97295496,25,21.89,-2.62,22.52
97356556,25,21.89,-2.62,22.68
97417636,25,21.89,-2.62,22.71
97478704,25,21.89,-2.62,22.64
97539764,25,21.89,-2.62,22.66
97600840,25,21.89,-2.62,22.59
97661900,25,21.89,-2.62,22.64
97722976,25,21.89,-2.62,22.58
97784036,25,21.89,-2.62,22.62
97845080,25,21.89,-2.62,22.76
97906136,25,21.89,-2.62,22.73
97967188,25,21.89,-2.62,22.69
98028240,25,22.42,-2.62,22.84
98089288,25,22.42,-2.62,22.75
98150340,25,22.42,-2.62,22.77
98211420,25,22.42,-2.62,22.74
98272468,25,22.42,-2.62,22.93
98333532,25,22.42,-2.62,22.73
98394608,25,22.42,-2.62,22.88
98455672,25,22.42,-2.62,22.77
98516740,25,22.42,-2.62,22.92
98577812,25,22.42,-2.62,22.85
98638884,25,22.42,-2.62,22.99
98699944,25,22.42,-2.62,22.95
98761016,25,22.42,-2.62,22.96
98822076,25,22.42,-2.62,22.94
98883152,25,22.42,-2.62,22.93
98944216,25,22.42,-2.62,22.97
99005280,25,22.42,-2.62,23.01
99066348,25,22.42,-2.62,22.88
99127428,25,22.42,-2.62,22.96
99188484,25,22.42,-2.62,23.00
99249556,25,22.42,-2.62,22.98
99310636,25,22.42,-2.62,22.95
99371688,25,22.42,-2.62,23.23
99432748,25,22.42,-2.62,22.96
99493812,25,22.42,-2.62,23.04
99554876,25,22.42,-2.62,23.09
99615952,25,22.93,-2.62,22.97
99677024,25,22.93,-2.62,23.12
99738088,25,22.93,-2.62,23.00
99799156,25,22.93,-2.62,23.11
99860220,25,22.93,-2.62,23.23
99921292,25,22.93,-2.62,23.13
99982360,25,22.93,-2.62,23.19
100043412,25,22.93,-2.62,22.97
100104512,25,22.93,-2.06,23.18
100165568,25,22.93,-2.06,23.10
100226648,25,22.93,-2.65,23.09
100287724,25,22.93,-2.65,23.11
100348784,25,22.93,-2.65,23.12
100409868,25,22.93,-2.65,23.16
100470932,25,22.93,-2.65,23.18
100531996,25,22.93,-2.65,23.13
100593056,25,22.93,-2.65,23.20
100654112,25,22.93,-2.65,23.03
100715164,25,22.93,-2.65,23.15
100776228,25,22.93,-2.65,23.10
100837280,25,22.93,-2.65,23.20
100898340,25,22.93,-2.65,23.10
100959392,25,22.93,-2.65,23.40
101020456,25,22.93,-2.65,23.28
101081516,25,22.93,-2.65,23.25
101142568,25,22.93,-2.65,23.30
101203624,25,22.93,-2.65,23.23
101264680,25,22.93,-2.65,23.31
101325732,25,22.93,-2.65,23.24
101386796,25,22.93,-2.65,23.31
101447852,25,22.93,-2.65,23.20
101508908,25,22.93,-2.65,23.31
101569960,25,22.93,-2.65,23.45
101631012,25,22.93,-2.65,23.39
101692060,25,22.93,-2.65,23.34
101753116,25,22.93,-2.65,23.40
101814172,25,22.93,-2.65,23.33
101875228,25,22.93,-2.65,23.32
101936288,25,22.93,-2.65,23.48
101997340,25,22.93,-2.65,23.32
102058400,25,22.93,-2.65,23.63
102119456,25,22.93,-2.65,23.53
102180504,25,22.93,-2.65,23.46
102241568,25,22.93,-2.65,23.51
102302608,25,23.43,-2.65,23.51
102363668,25,23.43,-2.65,23.59
102424732,25,23.43,-2.65,23.50
102485780,25,23.43,-2.65,23.53
102546840,25,23.43,-2.65,23.67
102607900,25,23.43,-2.65,23.59
102668960,25,23.43,-2.65,23.55
102730016,25,23.43,-2.65,23.72
102791060,25,23.43,-2.65,23.65
102852124,25,23.43,-2.65,23.81
102913180,25,23.43,-2.65,23.54
102974220,25,23.43,-2.65,23.72
103035284,25,23.43,-2.65,23.64
103096344,25,23.43,-2.65,23.68
103157396,25,23.43,-2.65,23.69
103218456,25,23.43,-2.65,23.72
103279504,25,23.43,-2.65,23.93
103340560,25,23.43,-2.65,23.70
103401620,25,23.43,-2.65,23.73
103462660,25,23.43,-2.65,23.79
103523728,25,23.43,-2.65,23.86
103584784,25,23.43,-2.65,23.80
103645852,25,23.43,-2.65,23.80
103706932,25,23.96,-2.65,23.82
103767980,25,23.96,-2.65,23.87
103829036,25,23.96,-2.65,23.96
103890084,25,23.96,-2.65,23.89
103951140,25,23.96,-2.65,23.94
104012212,25,23.96,-2.65,24.02
104073280,25,23.96,-2.65,23.87
104134344,25,23.96,-2.65,23.88
104195424,25,23.96,-2.65,23.89
104256492,25,23.96,-2.65,23.92
104317564,25,23.96,-2.65,23.89
104378648,25,23.96,-2.65,23.99
104439704,25,23.96,-2.65,24.09
104500776,25,23.96,-2.65,24.16
104561840,25,23.96,-2.65,24.08
104622900,25,23.96,-2.65,24.05
104683960,25,23.96,-2.65,24.10
104745028,25,23.96,-2.65,24.06
104806076,25,23.96,-2.65,24.06
104867136,25,23.96,-2.65,24.15
104928192,25,23.96,-2.65,23.97
104989260,25,23.96,-2.65,24.05
105050308,25,24.51,-2.65,24.11
105111360,25,24.51,-2.65,24.04
105172424,25,24.51,-2.65,24.21
105233488,25,24.51,-2.65,24.11
105294540,25,24.51,-2.65,24.15
105355612,25,24.51,-2.65,24.20
105416656,25,24.51,-2.65,24.19
105477732,25,24.51,-2.65,24.38
105538796,25,24.51,-2.65,24.12
105599840,25,24.51,-2.65,23.99
105660912,25,24.51,-2.65,24.24
105721960,25,24.51,-2.65,24.26
105783016,25,24.51,-2.65,24.18
105844080,25,24.51,-2.65,24.23
105905128,25,24.51,-2.65,24.13
105966196,25,24.51,-2.65,24.16
106027264,25,24.51,-2.65,24.20
106088316,25,24.51,-2.65,24.19
106149384,25,24.51,-2.65,24.33
106210448,25,24.51,-2.65,24.34
106271504,25,24.51,-2.65,24.36
106332564,25,24.51,-2.65,24.39
106393628,25,24.51,-2.65,24.37
106454672,25,24.51,-2.04,24.28
106515732,25,24.51,-2.04,24.36
106576792,25,24.51,-2.04,24.43
106637872,25,24.51,-2.04,24.28
106698952,25,24.51,-2.04,24.34
106760016,25,24.51,-2.04,24.32
106821084,25,24.51,-2.04,24.48
106882156,25,24.51,-2.04,24.57
106943224,25,24.51,-2.04,24.46
107004296,25,24.51,-2.04,24.59
107065376,25,24.51,-2.04,24.39
107126444,25,24.51,-2.04,24.45
107187520,25,24.51,-2.04,24.60
107248592,25,24.51,-2.04,24.59
107309684,25,24.51,-2.04,24.71
107370756,25,24.51,-2.04,24.44
107431824,25,24.51,-2.04,24.56
107492908,25,25.02,-2.04,24.79
107553976,25,25.02,-2.04,24.59
107615032,25,25.02,-2.04,24.53
107676084,25,25.02,-2.04,24.65
107737148,25,25.02,-2.04,24.52
107798192,25,25.02,-2.04,24.61
107859260,25,25.02,-2.04,24.55
107920308,25,25.02,-2.04,24.61
107981364,25,25.02,-2.04,24.71
108042428,25,25.02,-2.04,24.76
108103472,25,25.02,-2.04,24.71
108164536,25,25.02,-2.04,24.69
108225592,25,25.02,-2.04,24.56
108286640,25,25.02,-2.04,24.71
108347704,25,25.02,-2.04,24.70
108408760,25,25.02,-2.04,24.81
108469816,25,25.02,-2.04,24.85
108530880,25,25.02,-2.04,24.75
108591940,25,25.02,-2.04,24.76
108653020,25,25.02,-2.04,24.61
108714088,25,25.02,-2.04,24.69
108775152,25,25.02,-2.04,24.68
108836228,25,25.02,-2.04,24.89
108897304,25,25.02,-2.04,24.89
108958372,25,25.02,-2.04,24.79
109019452,25,25.02,-2.04,24.83
109080512,25,25.02,-2.04,24.85
109141588,25,25.02,-2.04,24.77
109202656,25,25.02,-2.04,24.83
109263720,25,25.02,-2.04,24.81
109324800,25,25.02,-2.04,24.96
109385880,25,25.02,-2.04,24.70
109446940,25,25.02,-2.04,24.93
109508016,25,25.02,-2.04,24.85
109569076,25,25.02,-2.04,24.88
109630140,25,25.02,-2.04,24.77
109691216,25,25.02,-2.04,24.95
109752276,25,25.02,-2.04,24.97
109813352,25,25.54,-2.04,24.86
109874428,25,25.54,-2.04,24.88
109935484,25,25.54,-2.04,24.82
109996556,25,25.54,-2.04,25.15
110057624,25,25.54,-2.04,25.02
110118676,25,25.54,-2.04,25.07
110179760,25,25.54,-0.27,24.99
110240828,25,25.54,1.96,25.14
110301880,25,25.54,0.83,25.17
110362948,25,25.54,-1.63,24.97
110424016,25,25.54,-2.28,25.09
110485104,25,25.54,-2.28,24.98
110546172,25,25.54,-2.28,24.94
110607236,25,25.54,-2.28,25.24
110668300,25,25.54,-2.28,25.15
110729368,25,25.54,-2.28,25.19
110790428,25,25.54,-2.28,25.31
110851504,25,25.54,-2.28,25.33
110912576,25,25.54,-2.28,25.11
110973632,25,25.54,-2.28,25.17
111034708,25,25.54,-2.28,25.18
111095784,25,25.54,-2.28,25.32
111156860,25,25.54,-2.28,25.23
111217920,25,25.54,-2.28,25.35
111278984,25,25.54,-2.28,25.22
111340060,25,25.54,-2.28,25.26
111401136,25,25.54,-2.28,25.40
111462196,25,25.54,-2.28,25.28
111523272,25,25.54,-2.28,25.42
111584336,25,25.54,-2.28,25.39
111645400,25,26.06,-2.28,25.43
111706472,25,26.06,-2.28,25.16
111767532,25,26.06,-2.28,25.31
111828608,25,26.06,-2.28,25.53
111889684,25,26.06,-2.28,25.45
111950748,25,26.06,-2.28,25.32
112011816,25,26.06,-2.28,25.44
112072884,25,26.06,-2.28,25.52
112133952,25,26.06,-2.28,25.52
112195024,25,26.06,-2.28,25.51
112256092,25,26.06,-2.28,25.50
112317160,25,26.06,-2.28,25.52
112378240,25,26.06,-2.28,25.50
112439312,25,26.06,-2.28,25.60
112500380,25,26.06,-2.28,25.56
112561460,25,26.06,-2.28,25.67
112622520,25,26.06,-2.28,25.55
112683604,25,26.06,-2.28,25.69
112744672,25,26.06,-2.28,25.72
112805736,25,26.06,-2.28,25.72
112866816,25,26.06,-2.28,25.64
112927884,25,26.06,-2.28,25.82
112988952,25,26.06,-2.28,25.75
113050028,25,26.06,-2.28,25.72
113111100,25,26.06,-2.28,25.62
113172176,25,26.06,-1.78,25.69
113233252,25,26.06,-1.78,25.86
113294320,25,26.06,-1.78,25.75
113355392,25,26.06,-1.78,25.77
113416468,25,26.06,-1.78,25.84
113477528,25,26.57,-1.78,25.72
113538592,25,26.57,-1.78,25.79
113599660,25,26.57,-1.78,25.75
113660716,25,26.57,-1.78,25.87
113721788,25,26.57,-1.78,25.92
113782852,25,26.57,-1.78,26.06
113843908,25,26.57,-1.78,25.88
113904988,25,26.57,-1.78,26.06
113966044,25,26.57,-1.78,26.08
114027116,25,26.57,-1.78,25.94
114088184,25,26.57,-1.78,26.09
114149240,25,26.57,-1.78,26.05
114210312,25,26.57,-1.78,26.12
114271384,25,26.57,-1.78,26.17
114332444,25,26.57,-1.78,26.15
114393524,25,26.57,-1.78,26.18
114454592,25,26.57,-1.78,26.11
114515648,25,26.57,-1.78,26.16
114576716,25,26.57,-1.78,26.18
114637764,25,27.10,-1.78,26.19
114698812,25,27.10,-1.78,26.34
114759868,25,27.10,-1.78,26.18
114820916,25,27.10,-1.78,26.16
114881988,25,27.10,-1.78,26.30
114943060,25,27.10,-1.78,26.33
115004116,25,27.10,-1.78,26.13
115065192,25,27.10,-1.78,26.29
115126260,25,27.10,-1.78,26.23
115187324,25,27.10,-1.78,26.28
115248392,25,27.10,-1.78,26.31
115309452,25,27.10,-1.78,26.27
115370532,25,27.10,-1.78,26.24
115431584,25,27.10,-1.78,26.33
115492628,25,27.10,-1.78,26.32
115553680,25,27.10,-1.78,26.33
115614728,25,27.10,-1.78,26.37
115675768,25,27.10,-1.78,26.43
115736808,25,27.10,-1.78,26.47
115797852,25,27.10,-1.78,26.42
115858912,25,27.10,-1.78,26.42
115919960,25,27.10,-1.78,26.44
115981008,25,27.10,-1.78,26.46
116042076,25,27.63,-1.78,26.49
116103140,25,27.63,-1.78,26.54
116164216,25,27.63,-1.78,26.59
116225284,25,27.63,-1.78,26.52
116286352,25,27.63,-1.78,26.55
116347424,25,27.63,-1.78,26.59
116408500,25,27.63,-1.78,26.48
116469568,25,27.63,-1.78,26.63
116530648,25,27.63,-1.78,26.61
116591716,25,27.63,-1.78,26.72
116652784,25,27.63,-1.78,26.56
116713872,25,27.63,-1.78,26.65
116774944,25,27.63,-1.78,26.74
116836004,25,27.63,-1.78,26.76
116897080,25,27.63,-1.78,26.92
116958140,25,27.63,-1.78,26.92
117019224,25,27.63,-1.78,26.86
117080296,25,27.63,-1.78,26.74
117141352,25,27.63,-1.78,26.83
117202424,25,27.63,-1.78,26.88
117263504,25,28.16,-1.78,26.84
117324568,25,28.16,-1.78,26.90
117385648,25,28.16,-1.78,27.06
117446720,25,28.16,-1.78,26.83
117507784,25,28.16,-1.78,26.95
117568864,25,28.16,-1.78,27.06
117629924,25,28.16,-1.78,27.10
117690996,25,28.16,-1.78,26.84
117752068,25,28.16,-1.78,26.78
117813132,25,28.16,-1.78,27.00
117874204,25,28.16,-1.78,27.17
117935272,25,28.16,-1.78,26.78
117996344,25,28.16,-1.78,26.97
118057420,25,28.16,-1.78,27.01
118118476,25,28.16,-1.78,27.16
118179548,25,28.16,-1.78,27.14
118240616,25,28.16,-1.78,27.26
118301676,25,28.16,-1.78,27.00
118362760,25,28.16,-1.78,27.15
118423816,25,28.16,-1.78,27.02
118484880,25,28.16,-1.78,27.11
118545956,25,28.16,-1.78,27.23
118607028,25,28.16,-1.78,27.16
118668096,25,28.16,-1.78,27.05
118729168,25,28.16,-1.78,27.09
118790240,25,28.69,-1.78,27.23
118851300,25,28.69,-1.78,27.28
118912368,25,28.69,-1.78,27.23
118973428,25,28.69,-1.78,27.16
119034500,25,28.69,-1.78,27.18
119095576,25,28.69,-1.78,27.32
119156640,25,28.69,-1.78,27.27
119217720,25,28.69,-1.78,27.31
119278772,25,28.69,-1.78,27.20
119339824,25,28.69,-1.78,27.35
119400896,25,28.69,-1.78,27.30
119461968,25,28.69,-1.78,27.45
119523028,25,28.69,-1.78,27.41
119584104,25,28.69,-1.78,27.39
119645172,25,28.69,-1.78,27.29
119706248,25,28.69,-1.78,27.63
119767316,25,28.69,-1.78,27.50
119828356,25,28.69,-1.78,27.43
119889416,25,28.69,-1.78,27.49
119950484,25,28.69,-1.78,27.41
120011536,25,28.69,-1.78,27.64
120072600,25,28.69,-1.78,27.47
120133656,25,28.69,-1.78,27.49
120194704,25,28.69,-1.78,27.50
























































180256660,38,24.53,-1.27,-0.05
180321644,38,13.59,-2.17,-0.13
180382704,38,5.85,-2.17,-0.01
180443768,38,5.16,-2.17,0.10
180504804,38,6.49,-2.17,-0.12
180565872,38,7.17,-2.17,-0.03
180626932,38,7.17,-2.17,-0.04
180687984,38,7.17,-2.17,-0.10
180749036,38,7.17,-2.17,0.11
180810088,38,7.17,-2.17,0.12
180871140,38,7.17,-2.17,-0.05
180932212,38,7.17,-2.17,-0.16
180993272,38,7.17,-2.17,0.01
181054320,38,7.76,-2.17,-0.05
181115392,38,7.76,-2.17,-0.14
181176448,38,7.76,-2.17,-0.02
181237488,38,7.76,-2.17,0.02
181298524,38,7.76,-0.79,-0.21
181359568,38,7.76,1.57,0.01
181420616,38,7.76,0.46,0.10
181481656,38,8.30,-2.12,0.03
181542728,38,8.30,-2.88,-0.07
181603808,38,8.30,-2.88,-0.06
181664868,38,8.30,-2.88,-0.05
181725916,38,8.30,-2.28,-0.07
181786984,38,8.84,-2.28,0.09
181848028,38,8.84,-2.28,-0.03
181909092,38,8.84,-2.28,-0.08
181970148,38,8.84,-2.28,-0.04
182031196,38,8.84,-2.28,0.16
182092244,38,8.84,-2.28,-0.01
182153312,38,9.36,-2.28,-0.04
182214364,38,9.36,-2.28,-0.04
182275428,38,9.36,-2.28,0.15
182336464,38,9.36,-2.28,0.30
182397532,38,9.36,-2.28,0.26
182458596,38,9.36,-2.28,0.33
182519640,38,9.36,-2.28,0.49
182580708,38,9.36,-2.28,0.81
182641760,38,9.36,-2.28,0.88
182702816,38,9.36,-2.28,1.04
182763880,38,9.36,-2.28,1.22
182824932,38,9.87,-2.28,1.22
182885992,38,9.87,-2.28,1.36
182947060,38,9.87,-2.28,1.51
183008104,38,9.87,-2.28,1.64
183069172,38,9.87,-2.28,1.72
183130224,38,9.87,-2.28,1.84
183191276,38,9.87,-2.28,1.98
183252348,38,9.87,-2.28,2.08
183313400,38,9.87,-2.28,2.25
183374460,38,9.87,-2.28,2.25
183435516,38,9.87,-2.28,2.50
183496576,38,9.87,-2.28,2.57
183557632,38,9.87,-2.28,2.75
183618672,38,9.87,-2.28,2.83
183679696,38,9.87,-2.28,2.96
183740736,38,9.87,-2.28,3.08
183801772,38,9.87,-2.28,3.33
183862816,38,9.87,-2.28,3.35
183923868,38,10.44,-2.28,3.50
183984904,38,10.44,-2.28,3.55
184045948,38,10.44,-2.28,4.00
184106996,38,10.44,-2.28,3.99
184168040,38,10.44,-2.28,4.04
184229072,38,10.44,-2.28,4.30
184290108,38,10.44,-2.28,4.45
184351172,38,10.44,-2.28,4.59
184412216,38,10.44,-2.28,4.69
184473256,38,10.44,-2.28,4.81
184534304,38,10.44,-2.28,4.80
184595352,38,10.44,-2.28,5.00
184656408,38,10.44,-2.28,5.21
184717436,38,10.44,-2.28,5.43
184778476,38,10.99,-2.28,5.50
184839532,38,10.99,-2.28,5.52
184900576,38,10.99,-2.28,5.91
184961624,38,10.99,-2.28,6.01
185022664,38,10.99,-2.28,5.99
185083708,38,10.99,-2.28,6.37
185144756,38,10.99,-2.28,6.58
185205796,38,10.99,-2.28,6.74
185266828,38,10.99,-2.28,6.75
185327876,38,10.99,-2.28,7.00
185388920,38,11.55,-2.28,7.14
185449956,38,11.55,-2.28,7.39
185511020,38,11.55,-2.28,7.48
185572080,38,11.55,-2.28,7.72
185633140,38,11.55,-2.28,7.79
185694196,38,11.55,-2.28,8.10
185755248,38,11.55,-2.28,8.30
185816316,38,12.14,-2.28,8.52
185877356,38,12.14,-2.28,8.70
185938424,38,12.14,-2.28,8.87
185999476,38,12.14,-2.28,9.19
186060528,38,12.14,-2.28,9.28
186121592,38,12.14,-2.28,9.45
186182640,38,12.14,-2.28,9.55
186243704,38,12.14,-2.28,9.90
186304752,38,12.76,-2.28,10.05
186365816,38,12.76,-0.29,10.30
186426876,38,12.76,2.02,10.37
186487924,38,12.76,0.82,10.63
186548972,38,12.76,-1.72,11.05
186610044,38,12.76,-2.37,11.03
186671100,38,13.28,-2.37,11.33
186732164,38,13.28,-2.37,11.47
186793228,38,13.28,-2.37,11.75
186854280,38,13.28,-2.37,11.99
186915344,38,13.28,-2.37,12.12
186976392,38,13.28,-2.37,12.33
187037444,38,13.28,-2.37,12.48
187098516,38,13.86,-2.37,12.88
187159576,38,13.86,-2.37,12.96
187220620,38,13.86,-2.37,13.17
187281688,38,13.86,-2.37,13.28
187342724,38,13.86,-2.37,13.68
187403780,38,14.41,-2.37,13.80
187464812,38,14.41,-2.37,14.01
187525848,38,14.41,-2.37,13.99
187586908,38,14.41,-2.37,14.51
187647940,38,14.41,-2.37,14.55
187708992,38,14.41,-2.37,14.75
187770032,38,14.97,-2.37,14.88
187831080,38,14.97,-2.37,15.23
187892112,38,14.97,-2.37,15.48
187953136,38,14.97,-2.37,15.54
188014168,38,14.97,-2.37,15.77
188075200,38,15.55,-2.37,15.79
188136236,38,15.55,-2.37,16.13
188197280,38,15.55,-2.37,16.14
188258328,38,15.55,-2.37,16.36
188319376,38,15.55,-2.37,16.63
188380428,38,16.19,-2.37,16.67
188441476,38,16.19,-2.37,17.12
188502524,38,16.19,-2.37,17.09
188563568,38,16.19,-2.37,17.21
188624592,38,16.72,-2.37,17.56
188685648,38,16.72,-2.37,17.72
188746676,38,16.72,-2.37,17.76
188807724,38,16.72,-2.37,18.06
188868760,38,16.72,-2.37,18.20
188929796,38,17.30,-2.37,18.41
188990848,38,17.30,-2.37,18.63
189051888,38,17.30,-2.37,18.66
189112928,38,17.30,-2.37,18.85
189173984,38,17.86,-2.37,18.95
189235024,38,17.86,-2.37,19.19
189296084,38,17.86,-2.37,19.29
189357144,38,17.86,-2.37,19.72
189418192,38,18.45,-2.37,19.87
189479252,38,18.45,-2.37,19.84
189540292,38,18.45,-2.37,20.35
189601332,38,18.45,-2.37,20.44
189662376,38,18.45,-2.37,20.52
189723408,38,18.99,-2.37,20.58
189784472,38,18.99,-2.37,20.75
189845500,38,18.99,-2.37,21.08
189906560,38,18.99,-2.37,21.15
189967612,38,18.99,-2.37,21.45
190028664,38,19.56,-1.84,21.59
190089712,38,19.56,-1.84,21.75
190150764,38,19.56,-1.84,22.01
190211804,38,19.56,-1.84,22.09
190272872,38,19.56,-1.84,22.19
190333916,38,19.56,-1.84,22.41
190394968,38,20.16,-1.84,22.60
190456020,38,20.16,-1.84,22.82
190517068,38,20.16,-1.84,22.94
190578132,38,20.16,-1.84,23.22
190639196,38,20.16,-1.84,23.19
190700264,38,20.70,-1.84,23.13
190761332,38,20.70,-1.84,23.51
190822392,38,20.70,-1.84,23.72
190883464,38,21.21,-1.84,23.91
190944540,38,21.21,-1.84,23.88
191005608,38,21.21,-1.84,24.32
191066664,38,21.21,-1.84,24.24
191127732,38,21.21,-1.84,24.59
191188796,38,21.21,-1.84,24.68
191249864,38,21.21,-1.84,24.78
191310920,38,21.95,-1.84,24.94
191371984,38,21.95,-1.84,25.05
191433048,38,21.95,-1.84,25.25
191494104,38,21.95,-1.84,25.40
191555176,38,21.95,-1.84,25.35
191616248,38,22.54,-1.84,25.56
191677308,38,22.54,-1.84,25.65
191738388,38,22.54,-1.84,25.78
191799456,38,22.54,-1.84,25.87
191860516,38,22.54,-1.84,26.03
191921576,38,23.15,-1.84,26.24
191982652,38,23.15,-1.84,26.56
192043716,38,23.15,-1.84,26.66
192104788,38,23.15,-1.84,26.67
192165848,38,23.15,-1.84,27.01
192226920,38,23.80,-1.84,27.13
192287984,38,23.80,-1.84,27.22
192349052,38,23.80,-1.84,27.40
192410124,38,23.80,-1.84,27.42
192471188,38,23.80,-1.84,27.67
192532256,38,24.51,-1.84,27.79
192593332,38,24.51,-1.84,27.96
192654392,38,24.51,-1.84,28.12
192715452,38,24.51,-1.84,28.18
192776528,38,24.51,-1.84,28.38
192837596,38,25.16,-2.36,28.47
192898676,38,25.16,-2.36,28.58
192959748,38,25.16,-2.36,28.76
193020812,38,25.71,-2.36,28.84
193081884,38,25.71,-2.36,28.90
193142956,38,25.71,-2.36,28.96
193204008,38,26.25,-2.36,29.24
193265056,38,26.25,-2.36,29.34
193326124,38,26.25,-2.36,29.18
193387184,38,26.25,-2.36,29.35
193448260,38,26.80,-2.36,29.34
