Two axis displacement sensor detected
Tareing....
time(us),power(pwm/255),position(deg),force(grams)
89134992,25,20.35,-1.68,26.93
89196032,25,20.35,-1.68,26.91
89257068,25,20.35,-1.68,26.96
89318108,25,20.35,-1.68,26.98
89379148,25,20.35,-1.68,26.86
89440180,25,20.35,-1.68,26.88
89501224,25,20.35,-1.68,26.99
89562268,25,20.35,-1.68,27.00
89623292,25,20.35,-1.68,26.88
89684328,25,20.35,-1.68,27.01
89745356,25,20.35,-1.68,27.06
89806404,25,20.35,-1.68,26.90
89867444,25,20.35,-1.68,27.13
89928468,25,20.35,-1.68,26.92
89989516,25,20.35,-1.68,26.95
90050548,25,20.35,-1.68,27.07
90111584,25,20.35,-1.68,27.01
90172628,25,20.35,-1.68,27.07
90233652,25,20.35,-1.68,27.08
90294704,25,20.35,-1.68,26.97
90355744,25,20.35,-1.68,27.08
90416772,25,20.35,-1.68,27.07
90477820,25,20.35,-1.68,27.10
90538864,25,20.35,-1.68,27.11
90599916,25,20.35,-1.68,27.04
90660972,25,20.35,-1.68,27.17
90722012,25,20.35,-1.68,27.14
90783072,25,20.35,-1.68,27.07
90844120,25,20.35,-1.68,27.15
90905176,25,20.35,-1.68,27.19
90966228,25,20.35,-1.68,27.33
91027268,25,20.90,-1.68,27.21
91088320,25,20.90,-1.68,27.20
91149376,25,20.90,-1.68,27.13
91210412,25,20.90,-1.68,27.19
91271468,25,20.90,-1.68,27.23
91332496,25,20.90,-1.68,27.23
91393540,25,20.90,-1.68,27.31
91454576,25,20.90,-1.68,27.24
91515616,25,20.90,-1.68,27.21
91576656,25,20.90,-1.68,27.29
91637708,25,20.90,-1.68,27.23
91698768,25,20.90,-1.68,27.22
91759824,25,20.90,-1.68,27.36
91820868,25,20.90,-1.68,27.39
91881932,25,20.90,-1.68,27.37
91942984,25,20.90,-1.68,27.36
92004036,25,20.90,-1.68,27.49
92065096,25,20.90,-1.68,27.26
92126144,25,20.90,-1.68,27.28
92187196,25,20.90,0.02,27.41
92248232,25,20.90,2.27,27.29
92309276,25,20.90,1.09,27.34
92370308,25,20.90,-1.44,27.41
92431348,25,20.90,-2.05,27.48
92492416,25,20.90,-2.05,27.47
92553472,25,20.90,-2.05,27.44
92614516,25,20.90,-2.05,27.51
92675572,25,20.90,-2.05,27.41
92736616,25,20.90,-2.05,27.43
92797660,25,20.90,-2.05,27.45
92858716,25,20.90,-2.05,27.34
92919764,25,20.90,-2.05,27.39
92980824,25,20.90,-2.05,27.49
93041868,25,20.90,-2.05,27.44
93102904,25,20.90,-2.05,27.57
93163960,25,20.90,-2.05,27.42
93225004,25,20.90,-2.05,27.49
93286052,25,20.90,-2.05,27.42
93347088,25,20.90,-2.05,27.44
93408116,25,20.90,-1.51,27.43
93469148,25,20.90,-1.51,27.47
93530196,25,20.90,-1.51,27.62
93591236,25,20.90,-1.51,27.56
93652296,25,20.90,-1.51,27.62
93713328,25,20.90,-1.51,27.74
93774392,25,20.90,-1.51,27.69
93835432,25,20.90,-1.51,27.75
93896476,25,20.90,-1.51,27.68
93957520,25,20.90,-1.51,27.58
94018572,25,20.90,-1.51,27.73
94079604,25,20.90,-1.51,27.68
94140660,25,20.90,-1.51,27.72
94201700,25,20.90,-1.51,27.53
94262752,25,20.90,-1.51,27.78
94323804,25,20.90,-1.51,27.67
94384848,25,21.41,-1.51,27.83
94445900,25,21.41,-1.51,27.77
94506956,25,21.41,-1.51,27.65
94568008,25,21.41,-1.51,27.70
94629056,25,21.41,-1.51,27.83
94690104,25,21.41,-1.51,27.74
94751156,25,21.41,-1.51,27.71
94812204,25,21.41,-1.51,27.73
94873244,25,21.41,-1.51,27.75
94934304,25,21.41,-1.51,27.77
94995344,25,21.41,-1.51,27.84
95056392,25,21.41,-1.51,27.91
95117436,25,21.41,-1.51,27.81
95178476,25,21.41,-1.51,27.88
95239532,25,21.41,-1.51,27.75
95300572,25,21.41,-1.51,27.78
95361624,25,21.41,-1.51,27.97
95422668,25,21.41,-1.51,27.89
95483716,25,21.41,-1.51,27.97
95544772,25,21.41,-1.51,27.94
95605816,25,21.41,-1.51,27.78
95666860,25,21.41,-1.51,27.96
95727916,25,21.41,-1.51,27.96
95788956,25,21.41,-1.51,27.67
95850008,25,21.41,-1.51,27.95
95911060,25,21.41,-1.51,27.84
95972104,25,21.41,-1.51,27.85
96033156,25,21.41,-1.51,27.85
96094200,25,21.41,-1.51,27.86
96155252,25,21.41,-1.51,27.94
96216300,25,21.41,-1.51,27.98
96277348,25,21.41,-1.51,27.90
96338396,25,21.41,-1.51,27.92
96399448,25,21.41,-1.51,27.96
96460496,25,21.41,-1.51,28.07
96521540,25,21.41,-1.51,28.08
96582568,25,21.41,-1.51,28.02
96643600,25,21.41,-1.51,28.09
96704640,25,21.41,-1.51,27.97
96765684,25,21.41,-1.51,28.07
96826736,25,21.41,-1.51,28.13
96887776,25,21.93,-1.51,28.05
96948832,25,21.93,-1.51,28.13
97009884,25,21.93,-1.51,28.20
97070936,25,21.93,-1.51,28.25
97131984,25,21.93,-1.51,28.26
97193028,25,21.93,-1.51,28.20
97254072,25,21.93,-1.51,28.05
97315124,25,21.93,-1.51,28.37
97376168,25,21.93,-1.51,28.03
97437212,25,21.93,0.18,28.24
97498252,25,21.93,2.50,28.23
97559292,25,21.93,1.44,28.26
97620324,25,21.93,-1.05,28.08
97681364,25,21.93,-1.83,28.34
97742404,25,21.93,-1.83,28.18
97803436,25,21.93,-1.83,28.21
97864464,25,21.93,-1.83,28.18
97925504,25,21.93,-1.83,28.30
97986528,25,21.93,-1.83,28.25
98047572,25,21.93,-1.83,28.14
98108604,25,21.93,-1.33,28.23
98169632,25,21.93,-1.33,28.13
98230668,25,21.93,-1.33,28.24
98291700,25,21.93,-1.33,28.27
98352736,25,21.93,-1.33,28.32
98413776,25,21.93,-1.33,28.28
98474808,25,21.93,-1.33,28.27
98535844,25,21.93,-1.33,28.35
98596888,25,21.93,-1.33,28.47
98657916,25,21.93,-1.33,28.31
98718952,25,21.93,-1.33,28.36
98779980,25,21.93,-1.33,28.34
98841024,25,21.93,-1.33,28.37
98902060,25,21.93,-1.33,28.31
98963092,25,21.93,-1.33,28.41
99024128,25,21.93,-1.33,28.43
99085164,25,21.93,-1.33,28.40
99146208,25,21.93,-1.33,28.45
99207244,25,21.93,-1.33,28.40
99268280,25,21.93,-1.33,28.44
99329320,25,21.93,-1.33,28.45
99390352,25,21.93,-1.33,28.40
99451400,25,21.93,-1.33,28.30
99512444,25,21.93,-1.33,28.59
99573492,25,21.93,-1.33,28.57
99634552,25,21.93,-1.33,28.58
99695600,25,21.93,-1.33,28.43
99756656,25,21.93,-1.33,28.55
99817716,25,21.93,-1.33,28.55
99878764,25,21.93,-1.33,28.56
99939816,25,21.93,-1.33,28.59
100000872,25,21.93,-1.33,28.66
100061940,25,22.46,-1.33,28.45
100123000,25,22.46,-1.33,28.62
100184040,25,22.46,-1.33,28.60
100245084,25,22.46,-1.33,28.68
100306144,25,22.46,-1.33,28.66
100367176,25,22.46,-1.33,28.59
100428240,25,22.46,-1.33,28.72
100489284,25,22.46,-1.33,28.77
100550320,25,22.46,-1.33,28.51
100611356,25,22.46,-1.33,28.67
100672392,25,22.46,-1.33,28.78
100733444,25,22.46,0.38,28.74
100794484,25,22.46,2.70,28.74
100855548,25,22.46,1.53,28.72
100916588,25,22.46,-1.04,28.65
100977640,25,22.46,-1.79,28.63
101038696,25,22.46,-1.79,28.84
101099748,25,22.46,-1.28,28.91
101160788,25,22.46,-1.28,28.93
101221844,25,22.46,-1.28,28.98
101282892,25,22.46,-1.28,28.82
101343932,25,22.46,-1.28,28.90
101404984,25,22.46,-1.28,28.99
101466020,25,22.46,-1.28,28.90
101527064,25,22.46,-1.28,28.89
101588104,25,22.46,-1.28,28.80
101649140,25,22.46,-1.28,28.76
101710204,25,22.46,-1.28,28.84
101771248,25,22.46,-1.28,29.02
101832300,25,22.46,-1.28,29.06
101893348,25,23.04,-1.28,28.97
101954396,25,23.04,-1.28,28.85
102015456,25,23.04,-1.28,28.89
102076508,25,23.04,-1.28,29.01
102137548,25,23.04,-1.28,29.03
102198608,25,23.04,-1.28,28.92
102259660,25,23.04,-1.28,28.91
102320716,25,23.04,-1.28,28.94
102381768,25,23.04,-1.28,28.94
102442816,25,23.04,-1.28,29.02
102503864,25,23.04,-1.28,29.02
102564912,25,23.04,-1.28,29.05
102625960,25,23.04,-1.28,29.00
102687028,25,23.04,0.41,28.98
102748056,25,23.04,2.62,29.01
102809128,25,23.04,1.51,29.16
102870168,25,23.04,-0.94,29.06
102931224,25,23.04,-1.63,28.98
102992288,25,23.04,-1.63,29.12
103053336,25,23.04,-1.63,28.95
103114384,25,23.04,-1.63,29.08
103175436,25,23.04,-1.63,28.90
103236484,25,23.04,-1.63,29.10
103297528,25,23.04,-1.63,29.18
103358584,25,23.04,-1.63,29.07
103419628,25,23.04,-1.63,29.19
103480680,25,23.04,-1.63,29.19
103541724,25,23.04,-1.07,29.07
103602776,25,23.04,-1.07,29.15
103663824,25,23.04,-1.07,29.05
103724868,25,23.04,-1.07,29.11
103785916,25,23.04,-1.07,29.15
103846960,25,23.04,-1.07,29.27
103908008,25,23.04,-1.07,29.13
103969064,25,23.04,-1.07,29.14
104030104,25,23.04,-1.07,29.14
104091160,25,23.04,-1.07,29.25
104152200,25,23.04,-1.07,29.23
104213228,25,23.04,-1.07,29.11
104274264,25,23.04,-1.07,29.14
104335296,25,23.04,-1.07,29.23
104396340,25,23.04,-1.07,29.29
104457376,25,23.04,-1.07,29.34
104518400,25,23.04,-1.07,29.22
104579428,25,23.04,-1.07,29.28
104640444,25,23.04,-1.07,29.25
104701472,25,23.04,-1.07,29.17
104762496,25,23.04,-1.07,29.26
104823508,25,23.04,-1.07,29.28
104884540,25,23.04,-1.07,29.29
104945548,25,23.04,-1.07,29.28
105006576,25,23.04,-1.07,29.11
105067608,25,23.04,-1.07,29.35
105128644,25,23.04,-1.07,29.32
105189680,25,23.04,-1.07,29.36
105250716,25,23.04,-1.07,29.37
105311764,25,23.04,0.44,29.27
105372788,25,23.04,2.76,29.52
105433844,25,23.04,1.61,29.43
105494876,25,23.04,-0.87,29.34
105555916,25,23.04,-1.54,29.40
105616960,25,23.04,-1.54,29.25
105677996,25,23.04,-1.54,29.43
105739028,25,23.04,-1.54,29.50
105800076,25,23.04,-1.54,29.38
105861124,25,23.04,-1.54,29.38
105922176,25,23.04,-1.54,29.42
105983228,25,23.04,-1.54,29.53
106044268,25,23.04,-1.54,29.49
106105324,25,23.04,-1.54,29.54
106166376,25,23.04,-1.54,29.40
106227424,25,23.55,-1.54,29.65
106288488,25,23.55,-1.54,29.59
106349532,25,23.55,-1.54,29.63
106410596,25,23.55,-1.54,29.45
106471640,25,23.55,-1.54,29.66
106532692,25,23.55,-1.54,29.50
106593732,25,23.55,-1.54,29.52
106654784,25,23.55,-1.54,29.67
106715832,25,23.55,-1.54,29.39
106776888,25,23.55,-1.54,29.55
106837924,25,23.55,-1.54,29.66
106898996,25,23.55,-1.54,29.58
106960044,25,23.55,-1.54,29.68
107021080,25,23.55,-1.54,29.69
107082136,25,23.55,-1.54,29.68
107143184,25,23.55,-1.54,29.75
107204228,25,23.55,-1.54,29.64
107265280,25,23.55,-1.54,29.84
107326328,25,23.55,-1.54,29.65
107387388,25,23.55,-1.54,29.59
107448432,25,23.55,-1.00,29.89
107509472,25,23.55,-1.00,29.78
107570528,25,23.55,-1.00,29.74
107631568,25,23.55,-1.00,29.90
107692620,25,23.55,-1.00,29.66
107753668,25,23.55,-1.00,29.86
107814712,25,23.55,-1.00,29.80
107875756,25,23.55,-1.00,29.74
107936808,25,23.55,-1.00,29.78
107997844,25,23.55,-1.00,29.98
108058904,25,23.55,-1.00,29.78
108119940,25,23.55,-1.00,29.84
108180992,25,23.55,-1.00,29.92
108242040,25,23.55,-1.00,29.83
108303084,25,23.55,-1.00,30.00
108364148,25,23.55,-1.00,29.77
108425184,25,23.55,-1.00,29.83
108486232,25,23.55,-1.00,29.90
108547284,25,23.55,-1.00,30.07
108608312,25,24.07,-1.00,30.05
108669344,25,24.07,-1.00,29.90
108730380,25,24.07,-1.00,29.91
108791412,25,24.07,-1.00,29.93
108852440,25,24.07,-1.00,30.10
108913464,25,24.07,-1.00,29.86
108974524,25,24.07,-1.00,29.94
109035572,25,24.07,-1.00,29.93
109096604,25,24.07,-1.00,29.87
109157644,25,24.07,-1.00,30.11
109218664,25,24.07,-1.00,30.09
109279708,25,24.07,-1.00,29.90
109340760,25,24.07,-1.00,30.03
109401772,25,24.07,-1.00,30.02
109462816,25,24.07,-1.00,30.13
109523840,25,24.07,-1.00,29.99
109584892,25,24.07,-1.00,30.25
109645916,25,24.07,-1.00,30.12
109706944,25,24.07,-1.00,30.11
109767984,25,24.07,-1.00,30.11
109829012,25,24.07,-1.00,30.12
109890040,25,24.07,-1.00,30.03
109951060,25,24.07,-1.00,30.11
110012088,25,24.07,-1.00,30.20
110073132,25,24.07,-1.00,30.21
110134164,25,24.07,-1.00,30.10
110195216,25,24.07,-1.00,30.26
110256268,25,24.07,-1.00,30.03
110317304,25,24.07,-1.00,30.18
110378360,25,24.07,-1.00,30.03
110439388,25,24.07,-1.00,30.20
110500440,25,24.59,-1.00,30.18
110561472,25,24.59,-1.00,30.11
110622500,25,24.59,-1.00,30.46
110683540,25,24.59,-1.00,30.36
110744576,25,24.59,-1.00,30.13
110805616,25,24.59,-1.00,30.33
110866656,25,24.59,-1.00,30.30
110927684,25,24.59,-1.00,30.17
110988744,25,24.59,-1.00,30.39
111049792,25,24.59,-1.00,30.24
111110836,25,24.59,-1.00,30.29
111171888,25,24.59,-1.00,30.31
111232928,25,24.59,-1.00,30.30
111293980,25,24.59,-1.00,30.52
111355028,25,24.59,-1.00,30.28
111416068,25,24.59,-1.00,30.39
111477112,25,24.59,-1.00,30.37
111538152,25,24.59,-1.00,30.18
111599208,25,24.59,-1.00,30.36
111660252,25,24.59,-1.00,30.30
111721288,25,24.59,-1.00,30.30
111782340,25,24.59,-1.00,30.42
111843384,25,24.59,-1.00,30.32
111904424,25,24.59,-1.00,30.40
111965472,25,24.59,-1.00,30.36
112026520,25,24.59,-1.00,30.46
112087568,25,24.59,-1.00,30.29
112148628,25,24.59,-1.00,30.42
112209664,25,24.59,-1.00,30.48
112270716,25,24.59,-1.00,30.43
112331760,25,24.59,-1.00,30.45
112392816,25,24.59,-1.00,30.45
112453860,25,24.59,-1.00,30.55
112514900,25,24.59,0.71,30.45
112575936,25,24.59,3.01,30.48
112636996,25,24.59,1.96,30.42
112698028,25,24.59,-0.49,30.37
112759088,25,24.59,-1.24,30.50
112820128,25,24.59,-1.24,30.53
112881176,25,24.59,-1.24,30.46
112942216,25,24.59,-0.72,30.58
113003260,25,24.59,-0.72,30.47
113064300,25,24.59,-0.72,30.52
113125328,25,24.59,-0.72,30.47
113186364,25,24.59,-0.72,30.50
113247400,25,24.59,-0.72,30.59
113308428,25,24.59,-0.72,30.54
113369456,25,24.59,-0.72,30.60
113430492,25,24.59,-0.72,30.50
113491524,25,24.59,-0.72,30.55
113552552,25,24.59,-0.72,30.49
113613588,25,24.59,-0.72,30.54
113674624,25,24.59,-0.72,30.61
113735656,25,24.59,-0.72,30.67
113796712,25,25.10,-0.72,30.71
113857756,25,25.10,-0.72,30.52
113918796,25,25.10,-0.72,30.61
113979844,25,25.10,-0.72,30.76
114040892,25,25.10,-0.72,30.70
114101944,25,25.10,-0.72,30.68
114162996,25,25.10,-0.72,30.69
114224036,25,25.10,-0.72,30.62
114285084,25,25.10,-0.72,30.73
114346132,25,25.10,-0.72,30.94
114407172,25,25.10,-0.72,30.80
114468228,25,25.10,-0.72,30.72
114529268,25,25.10,-0.72,30.68
114590328,25,25.10,-0.72,30.62
114651368,25,25.10,-0.72,30.80
114712420,25,25.10,-0.72,30.89
114773464,25,25.10,-0.72,30.73
114834512,25,25.10,-0.72,30.88
114895552,25,25.10,-0.72,30.75
114956596,25,25.10,-0.72,30.92
115017612,25,25.10,-0.72,30.79
115078636,25,25.10,-0.72,30.93
115139656,25,25.10,-0.72,30.92
115200672,25,25.10,-0.72,30.81
115261696,25,25.10,-0.72,30.82
115322720,25,25.10,-0.72,30.73
115383764,25,25.10,-0.72,30.96
115444796,25,25.10,-0.72,30.88
115505812,25,25.10,-0.72,30.91
115566852,25,25.10,-0.72,30.89
115627880,25,25.10,-0.72,31.04
115688908,25,25.10,-0.72,30.84
115749944,25,25.10,-0.72,30.91
115810960,25,25.10,-0.72,30.82
115872008,25,25.10,-0.72,30.95
115933048,25,25.10,-0.72,30.90
115994104,25,25.10,-0.72,31.02
116055136,25,25.10,-0.72,31.00
116116172,25,25.10,-0.72,31.04
116177228,25,25.10,-0.72,31.03
116238264,25,25.10,-0.72,30.96
116299312,25,25.10,-0.72,31.00
116360336,25,25.60,-0.72,30.97
116421372,25,25.60,-0.72,31.11
116482404,25,25.60,-0.72,30.96
116543436,25,25.60,-0.72,31.08
116604472,25,25.60,-0.72,31.11
116665504,25,25.60,-0.72,31.06
116726532,25,25.60,-0.72,30.99
116787584,25,25.60,-0.72,31.17
116848604,25,25.60,-0.72,30.97
116909648,25,25.60,-0.72,31.02
116970668,25,25.60,-0.72,31.13
117031688,25,25.60,-0.72,31.12
117092740,25,25.60,-0.72,31.31
117153784,25,25.60,-0.72,31.16
117214836,25,25.60,-0.72,31.05
117275884,25,25.60,-0.72,31.15
117336924,25,25.60,-0.72,31.18
117397972,25,25.60,-0.72,31.12
117459020,25,25.60,-0.72,30.97
117520068,25,25.60,-0.72,31.13
117581120,25,25.60,-0.72,31.09
117642164,25,25.60,-0.72,30.92
117703220,25,25.60,-0.72,31.07
117764264,25,25.60,-0.72,30.82
117825312,25,25.60,-0.72,31.00
117886364,25,26.15,-0.72,30.87
117947420,25,26.15,-0.72,31.07
118008456,25,26.15,-0.72,30.95
118069504,25,26.15,-0.72,31.01
118130516,25,26.15,-0.72,30.96
118191556,25,26.15,-0.72,30.96
118252572,25,26.15,-0.72,30.88
118313592,25,26.15,-0.72,31.09
118374616,25,26.15,-0.72,31.04
118435628,25,26.15,1.03,31.08
118496648,25,26.15,3.28,31.14
118557676,25,26.15,2.18,30.84
118618704,25,26.15,-0.26,31.05
118679736,25,26.15,-0.94,30.86
118740784,25,26.15,-0.94,30.92
118801820,25,26.15,-0.94,31.00
118862856,25,26.15,-0.94,30.94
118923888,25,26.15,-0.94,31.21
118984908,25,26.15,-0.94,31.06
119045936,25,26.15,-0.94,31.09
119106976,25,26.15,-0.35,31.17
119168020,25,26.15,-0.35,31.25
119229048,25,26.15,-0.35,31.02
119290096,25,26.15,-0.35,31.13
119351140,25,26.15,-0.35,31.31
119412192,25,26.15,-0.35,31.23
119473236,25,26.15,-0.35,31.34
119534276,25,26.15,-0.35,31.16
119595324,25,26.15,-0.35,31.20
119656360,25,26.15,-0.35,31.27
119717416,25,26.15,-0.35,31.18
119778468,25,26.15,-0.35,31.11
119839512,25,26.15,-0.35,31.14
119900568,25,26.71,-0.35,31.18
119961624,25,26.71,-0.35,31.21
120022664,25,26.71,-0.35,31.32
120083720,25,26.71,-0.35,31.33
120144776,25,26.71,-0.35,31.20

























































180206720,38,22.05,-1.22,-0.45
180264004,38,11.06,-2.73,-0.21
180325024,38,3.28,-3.75,-0.17
180386052,38,2.56,-3.75,-0.07
180447064,38,3.76,-3.75,-0.05
180508088,38,4.34,-3.75,0.08
180569104,38,4.34,-3.75,0.22
180630124,38,4.34,-3.75,0.37
180691168,38,4.34,-3.75,0.52
180752188,38,4.34,-3.75,0.46
180813236,38,4.34,-3.18,0.71
180874264,38,4.34,-3.18,0.92
180935288,38,4.34,-3.18,0.95
180996328,38,4.34,-3.18,1.03
181057356,38,4.34,-3.18,1.31
181118400,38,4.34,-3.18,1.43
181179440,38,4.34,-3.18,1.47
181240468,38,4.34,-3.18,1.61
181301504,38,4.34,-3.18,1.84
181362536,38,4.34,-3.18,1.93
181423568,38,4.34,-3.18,1.99
181484604,38,4.34,-3.18,2.13
181545632,38,4.34,-3.18,2.27
181606672,38,4.34,-3.18,2.44
181667704,38,4.34,-3.18,2.48
181728756,38,4.34,-3.18,2.70
181789788,38,4.34,-3.18,2.78
181850816,38,4.34,-3.18,2.66
181911864,38,4.34,-3.18,2.87
181972892,38,4.34,-3.18,3.02
182033924,38,4.34,-3.18,3.10
182094952,38,4.34,-3.18,3.19
182155980,38,4.34,-3.18,3.39
182217020,38,4.34,-3.18,3.53
182278044,38,4.34,-3.18,3.59
182339080,38,4.34,-3.18,3.69
182400116,38,4.34,-3.18,3.73
182461140,38,4.84,-3.18,3.69
182522196,38,4.84,-3.18,3.95
182583220,38,4.84,-3.18,4.05
182644256,38,4.84,-3.18,4.19
182705292,38,4.84,-3.18,4.24
182766316,38,4.84,-3.18,4.42
182827348,38,4.84,-3.18,4.42
182888360,38,4.84,-3.18,4.76
182949384,38,4.84,-3.18,4.63
183010400,38,4.84,-3.18,4.90
183071424,38,4.84,-3.18,4.98
183132452,38,4.84,-3.18,5.00
183193464,38,4.84,-3.18,5.27
183254488,38,4.84,-3.18,5.24
183315500,38,4.84,-3.18,5.35
183376512,38,4.84,-3.18,5.52
183437556,38,4.84,-3.18,5.62
183498604,38,4.84,-3.18,5.68
183559660,38,4.84,-3.18,5.96
183620708,38,5.39,-3.18,5.95
183681752,38,5.39,-3.18,6.18
183742800,38,5.39,-3.18,6.44
183803848,38,5.39,-3.18,6.60
183864900,38,5.39,-3.18,6.62
183925944,38,5.39,-3.18,6.71
183986992,38,5.39,-3.18,6.88
184048052,38,5.39,-3.18,6.95
184109092,38,5.39,-3.18,7.20
184170128,38,5.39,-3.18,7.30
184231184,38,5.39,-3.18,7.54
184292228,38,5.92,-3.18,7.51
184353276,38,5.92,-3.18,7.72
184414320,38,5.92,-3.18,7.79
184475364,38,5.92,-3.18,8.20
184536408,38,5.92,-3.18,8.29
184597452,38,5.92,-3.18,8.45
184658504,38,5.92,-3.18,8.57
184719552,38,5.92,-3.18,8.74
184780592,38,5.92,-3.18,9.00
184841652,38,5.92,-3.18,9.11
184902676,38,5.92,-3.18,9.29
184963724,38,5.92,-3.18,9.41
185024760,38,6.48,-3.18,9.66
185085792,38,6.48,-3.18,9.70
185146832,38,6.48,-3.18,10.01
185207864,38,6.48,-3.18,10.07
185268884,38,6.48,-3.18,10.49
185329932,38,6.48,-1.10,10.64
185390948,38,6.48,1.20,10.88
185451996,38,6.48,0.01,10.99
185513032,38,7.06,-2.59,11.24
185574092,38,7.06,-3.34,11.24
185635136,38,7.06,-3.34,11.65
185696168,38,7.06,-2.75,11.87
185757216,38,7.06,-2.75,12.12
185818256,38,7.06,-2.75,12.05
185879292,38,7.59,-2.75,12.20
185940348,38,7.59,-2.75,12.78
186001396,38,7.59,-2.75,12.56
186062444,38,7.59,-2.75,12.96
186123488,38,7.59,-2.75,13.24
186184524,38,7.59,-2.75,13.51
186245576,38,8.19,-2.75,13.55
186306624,38,8.19,-2.75,13.97
186367672,38,8.19,-2.75,13.97
186428716,38,8.19,-2.75,14.17
186489752,38,8.19,-2.75,14.43
186550804,38,8.70,-2.75,14.72
186611852,38,8.70,-2.75,14.67
186672888,38,8.70,-2.75,15.11
186733940,38,8.70,-2.75,15.36
186794988,38,8.70,-2.75,15.42
186856040,38,8.70,-2.75,15.78
186917108,38,9.36,-2.75,15.88
186978152,38,9.36,-2.75,16.22
187039200,38,9.36,-2.75,16.38
187100256,38,9.36,-2.75,16.73
187161296,38,9.36,-2.75,16.62
187222356,38,9.36,-2.75,16.77
187283412,38,9.36,-2.75,17.07
187344464,38,9.96,-2.75,17.41
187405520,38,9.96,-2.75,17.45
187466572,38,9.96,-3.25,17.84
187527624,38,10.46,-3.25,17.87
187588676,38,10.46,-3.25,18.28
187649724,38,10.46,-3.25,18.37
187710780,38,10.46,-3.25,18.59
187771828,38,10.46,-3.25,18.80
187832884,38,10.98,-3.25,19.05
187893936,38,10.98,-3.25,19.25
187954976,38,10.98,-3.25,19.45
188016032,38,10.98,-3.25,19.71
188077080,38,11.58,-3.25,19.85
188138124,38,11.58,-3.25,19.90
188199172,38,11.58,-3.25,20.18
188260196,38,11.58,-3.25,20.48
188321244,38,11.58,-3.25,20.35
188382276,38,11.58,-3.25,20.74
188443308,38,12.09,-3.25,20.96
188504344,38,12.09,-3.25,21.12
188565368,38,12.60,-3.25,21.16
188626416,38,12.60,-3.25,21.58
188687456,38,12.60,-3.25,21.55
188748484,38,12.60,-3.25,21.85
188809536,38,12.60,-3.25,21.99
188870568,38,13.14,-3.25,22.32
188931592,38,13.14,-3.25,22.27
188992640,38,13.14,-3.25,22.44
189053680,38,13.14,-3.25,22.73
189114736,38,13.14,-3.25,22.79
189175784,38,13.72,-3.25,22.95
189236840,38,13.72,-3.25,23.23
189297888,38,13.72,-3.25,23.21
189358932,38,13.72,-3.25,23.48
189419992,38,13.72,-3.25,23.72
189481040,38,13.72,-3.25,23.84
189542076,38,14.36,-3.25,24.02
189603112,38,14.36,-3.25,24.28
189664148,38,14.36,-3.25,24.25
189725184,38,14.36,-3.25,24.34
189786236,38,14.36,-3.25,24.51
189847276,38,14.36,-3.25,24.70
189908340,38,14.91,-3.25,24.94
189969372,38,14.91,-3.25,25.06
190030412,38,14.91,-3.25,25.23
190091440,38,14.91,-3.25,25.36
190152476,38,14.91,-3.25,25.60
190213520,38,14.91,-3.25,25.64
190274548,38,14.91,-3.25,25.85
190335592,38,14.91,-3.25,25.84
190396636,38,15.64,-3.25,26.24
190457684,38,15.64,-3.25,26.27
190518740,38,15.64,-3.25,26.46
190579792,38,15.64,-2.59,26.59
190640844,38,16.16,-2.59,26.65
190701896,38,16.16,-2.59,26.83
190762932,38,16.16,-2.59,26.96
190823992,38,16.16,-2.59,27.26
190885048,38,16.16,-2.59,27.25
190946088,38,16.16,-2.59,27.32
191007144,38,16.74,-2.59,27.74
191068196,38,16.74,-2.59,27.81
191129244,38,16.74,-2.59,27.83
191190308,38,16.74,-2.59,28.01
191251352,38,17.33,-2.59,28.18
191312408,38,17.33,-2.59,28.34
191373468,38,17.33,-2.59,28.34
191434508,38,17.33,-2.59,28.43
191495564,38,17.33,-2.59,28.61
191556616,38,17.33,-2.59,28.80
191617676,38,17.97,-2.59,28.95
191678728,38,17.97,-2.59,29.07
191739764,38,17.97,-2.59,29.28
191800824,38,17.97,-2.59,29.30
191861868,38,18.48,-2.59,29.41
191922900,38,18.48,-2.59,29.57
191983956,38,18.48,-2.59,29.68
192045004,38,18.48,-2.59,29.80
192106060,38,18.48,-2.59,29.90
192167116,38,18.48,-2.59,29.99
192228160,38,18.99,-2.59,30.03
192289204,38,18.99,-2.59,30.28
192350252,38,18.99,-2.59,30.33
192411296,38,18.99,-2.59,30.46
192472356,38,18.99,-2.59,30.48
192533404,38,19.55,-2.59,30.69
192594456,38,19.55,-2.59,30.93
192655504,38,19.55,-2.59,30.98
192716552,38,19.55,-2.59,31.04
192777604,38,19.55,-2.59,31.33
192838644,38,19.55,-2.59,31.33
192899704,38,20.09,-2.59,31.30
192960752,38,20.09,-2.59,31.46
193021800,38,20.09,-2.59,31.68
193082860,38,20.09,-2.59,31.72
193143900,38,20.09,-2.00,31.86
193204940,38,20.09,-2.00,32.04
193265984,38,20.09,-2.00,31.97
193327036,38,20.67,-2.61,32.21
193388092,38,20.67,-2.61,32.24
193449140,38,20.67,-2.61,32.31
193510180,38,20.67,-2.61,32.61
193571244,38,21.23,-2.61,32.74
193632288,38,21.23,-2.61,32.78
193693336,38,21.23,-2.61,32.86
193754392,38,21.23,-2.61,32.87
